,Episode,Mean,Stddev
2553,2553.00000,   0.58362,   2.52757
2554,2554.00000,   1.20821,   1.41935
2555,2555.00000,   0.02286,   2.11539
2556,2556.00000,   0.24462,   0.04509
2557,2557.00000,   0.81727,   0.62226
2558,2558.00000,   1.29209,   1.40653
2559,2559.00000,  -0.38866,   1.38470
2560,2560.00000,  -1.33190,   0.04639
2561,2561.00000,  -0.51087,   0.71300
2562,2562.00000,  -2.41411,   0.71487
2563,2563.00000,   0.37002,   1.15818
2564,2564.00000,   0.88231,   0.68788
2565,2565.00000,   1.60036,   0.02267
2566,2566.00000,   0.50236,   2.51488
2567,2567.00000,  -0.36842,   1.85879
2568,2568.00000,   0.18938,   1.20098
2569,2569.00000,   0.28538,   0.04197
2570,2570.00000,  -0.20027,   1.44824
2571,2571.00000,   1.15875,   1.40146
2572,2572.00000,  -0.03536,   2.06706
2573,2573.00000,  -0.26627,   0.69295
2574,2574.00000,   0.51855,   1.79550
2575,2575.00000,  -0.65823,   0.72723
2576,2576.00000,   0.46427,   1.80746
2577,2577.00000,  -0.38493,   0.66426
2578,2578.00000,  -0.46180,   1.86681
2579,2579.00000,   0.22825,   1.17247
2580,2580.00000,   0.24422,   0.04906
2581,2581.00000,  -0.36961,   1.88393
2582,2582.00000,   1.26674,   0.72335
2583,2583.00000,   1.25061,   0.63076
2584,2584.00000,   0.77131,   1.80477
2585,2585.00000,   1.14972,   0.67230
2586,2586.00000,   0.34313,   1.12046
2587,2587.00000,   1.74429,   1.16900
2588,2588.00000,  -0.75264,   0.74010
2589,2589.00000,   0.56310,   0.67924
2590,2590.00000,  -0.44405,   0.72369
2591,2591.00000,   0.14552,   1.18857
2592,2592.00000,   0.04360,   1.20986
2593,2593.00000,   1.06333,   1.33439
2594,2594.00000,   0.72276,   1.43590
2595,2595.00000,  -0.56144,   1.78179
2596,2596.00000,  -0.96485,   0.69740
2597,2597.00000,  -1.19487,   0.03982
2598,2598.00000,   0.28321,   0.04796
2599,2599.00000,  -0.70712,   0.71950
2600,2600.00000,  -1.44731,   0.03976
2601,2601.00000,  -0.27197,   1.89740
2602,2602.00000,   0.88760,   0.73518
2603,2603.00000,  -0.28937,   0.62261
2604,2604.00000,   0.56234,   1.42550
2605,2605.00000,  -0.34245,   1.81324
2606,2606.00000,  -0.33106,   1.42073
2607,2607.00000,  -0.21271,   0.56081
2608,2608.00000,   0.38514,   1.09323
2609,2609.00000,   0.56353,   0.74590
2610,2610.00000,   0.11019,   2.44603
2611,2611.00000,   0.06597,   1.18673
2612,2612.00000,  -1.01070,   0.72814
2613,2613.00000,  -0.49916,   0.64487
2614,2614.00000,   0.76812,   0.75133
2615,2615.00000,   2.20257,   0.71108
2616,2616.00000,   0.61939,   0.69823
2617,2617.00000,   1.22794,   0.62869
2618,2618.00000,  -0.46491,   1.84318
2619,2619.00000,  -1.45222,   1.19735
2620,2620.00000,  -0.16542,   0.61508
2621,2621.00000,   0.11235,   0.01866
2622,2622.00000,   0.64897,   0.66043
2623,2623.00000,  -1.90107,   0.66997
2624,2624.00000,   1.30833,   0.75539
2625,2625.00000,   0.96949,   0.68082
2626,2626.00000,  -0.77382,   0.75435
2627,2627.00000,  -0.37951,   0.71757
2628,2628.00000,  -1.71624,   0.68393
2629,2629.00000,   0.98384,   0.67211
2630,2630.00000,   0.23476,   1.19646
2631,2631.00000,  -0.34192,   1.80680
2632,2632.00000,   0.17142,   0.09349
2633,2633.00000,  -0.15926,   1.35240
2634,2634.00000,   0.23837,   0.05294
2635,2635.00000,   0.51025,   0.67989
2636,2636.00000,   1.22169,   1.84425
2637,2637.00000,   0.60200,   1.85069
2638,2638.00000,   1.14049,   0.63697
2639,2639.00000,   0.53211,   1.83568
2640,2640.00000,  -0.62261,   1.32968
2641,2641.00000,  -0.11006,   1.34323
2642,2642.00000,   0.48508,   1.78054
2643,2643.00000,  -0.89742,   0.59983
2644,2644.00000,   2.17309,   0.67251
2645,2645.00000,   0.75409,   0.74515
2646,2646.00000,   0.18908,   1.14554
2647,2647.00000,  -0.26363,   0.69310
2648,2648.00000,  -0.68426,   1.82312
2649,2649.00000,   0.80564,   0.72523
2650,2650.00000,   0.72824,   2.50910
2651,2651.00000,   0.09590,   1.23921
2652,2652.00000,   0.67639,   0.75345
2653,2653.00000,   0.93800,   1.81415
2654,2654.00000,   1.69864,   1.17803
2655,2655.00000,  -0.77902,   0.67086
2656,2656.00000,  -0.34348,   1.39275
2657,2657.00000,  -0.12594,   1.97830
2658,2658.00000,   0.52292,   0.74050
2659,2659.00000,  -0.83434,   1.39203
2660,2660.00000,   0.71245,   1.46506
2661,2661.00000,   0.06874,   0.03460
2662,2662.00000,  -0.44790,   0.65673
2663,2663.00000,  -0.00319,   2.07958
2664,2664.00000,   0.76900,   1.88360
2665,2665.00000,  -0.36222,   1.34381
2666,2666.00000,   0.18553,   1.16490
2667,2667.00000,  -0.45836,   0.65029
2668,2668.00000,  -0.44837,   0.72036
2669,2669.00000,  -0.36419,   2.55672
2670,2670.00000,  -0.38628,   1.39771
2671,2671.00000,   0.12603,   1.13320
2672,2672.00000,   0.51357,   1.43520
2673,2673.00000,   1.15633,   1.90301
2674,2674.00000,   0.07556,   2.04464
2675,2675.00000,   0.30367,   1.31800
2676,2676.00000,   0.10117,   0.04222
2677,2677.00000,  -1.31350,   1.25164
2678,2678.00000,   1.14860,   1.40789
2679,2679.00000,  -0.56655,   0.76067
2680,2680.00000,  -0.92259,   1.87984
2681,2681.00000,  -0.27476,   1.90973
2682,2682.00000,   0.02900,   1.18763
2683,2683.00000,  -0.36658,   0.69326
2684,2684.00000,  -0.18951,   1.84686
2685,2685.00000,  -0.28639,   0.72475
2686,2686.00000,   1.21903,   1.45357
2687,2687.00000,   0.44710,   0.70729
2688,2688.00000,  -0.68708,   0.70386
2689,2689.00000,   0.07091,   1.21123
2690,2690.00000,  -2.37471,   0.67862
2691,2691.00000,   0.24019,   1.26890
2692,2692.00000,   0.09348,   1.14571
2693,2693.00000,   0.87635,   0.69031
2694,2694.00000,  -0.20662,   0.53913
2695,2695.00000,   1.23034,   1.36376
2696,2696.00000,   0.56328,   0.66626
2697,2697.00000,  -0.77762,   0.69344
2698,2698.00000,   2.84213,   0.74015
2699,2699.00000,   1.32309,   1.37404
2700,2700.00000,   0.58311,   0.74734
2701,2701.00000,  -0.15233,   0.67541
2702,2702.00000,   0.59414,   1.39042
2703,2703.00000,  -0.19526,   1.83874
2704,2704.00000,  -0.43857,   0.70204
2705,2705.00000,   0.50213,   1.36079
2706,2706.00000,   0.66890,   1.84487
2707,2707.00000,  -0.82362,   0.71954
2708,2708.00000,   0.51220,   0.71001
2709,2709.00000,   1.08105,   0.72733
2710,2710.00000,   0.24974,   1.11574
2711,2711.00000,   0.83267,   0.70648
2712,2712.00000,   0.69807,   0.73580
2713,2713.00000,  -0.88586,   0.74690
2714,2714.00000,  -0.23422,   0.71084
2715,2715.00000,  -0.84027,   1.88049
2716,2716.00000,  -0.43241,   0.68216
2717,2717.00000,   0.00893,   1.16999
2718,2718.00000,  -0.30164,   0.70432
2719,2719.00000,   0.42678,   0.67536
2720,2720.00000,  -0.53032,   1.80808
2721,2721.00000,  -0.23658,   1.91052
2722,2722.00000,   0.18873,   1.23487
2723,2723.00000,  -1.04524,   0.70798
2724,2724.00000,   0.75148,   0.64135
2725,2725.00000,  -0.80823,   0.67061
2726,2726.00000,   0.18294,   1.23485
2727,2727.00000,   0.74108,   0.60934
2728,2728.00000,   0.54548,   0.64459
2729,2729.00000,   0.22038,   1.23019
2730,2730.00000,   0.12351,   1.23439
2731,2731.00000,  -0.75830,   2.83929
2732,2732.00000,   1.44622,   0.69812
2733,2733.00000,   0.27704,   1.14699
2734,2734.00000,  -0.49245,   1.79273
2735,2735.00000,   1.04714,   1.38092
2736,2736.00000,  -1.44272,   1.20767
2737,2737.00000,   1.04363,   0.67690
2738,2738.00000,   0.51568,   1.87460
2739,2739.00000,  -0.00118,   1.14815
2740,2740.00000,  -0.84320,   1.88335
2741,2741.00000,   0.01691,   2.15197
2742,2742.00000,   0.56214,   1.75345
2743,2743.00000,   1.16409,   1.86228
2744,2744.00000,  -0.15763,   1.85866
2745,2745.00000,  -0.70944,   0.77499
2746,2746.00000,  -0.09656,   1.44279
2747,2747.00000,  -1.04900,   0.65639
2748,2748.00000,   1.20958,   0.81408
2749,2749.00000,   1.33633,   1.39321
2750,2750.00000,  -2.28914,   0.69707
2751,2751.00000,   0.01827,   1.18209
2752,2752.00000,   0.32460,   0.07384
2753,2753.00000,   0.59869,   1.82659
2754,2754.00000,  -0.23262,   1.86786
2755,2755.00000,  -0.29207,   0.74118
2756,2756.00000,   0.57265,   1.37600
2757,2757.00000,   0.07974,   1.22991
2758,2758.00000,  -0.37157,   0.67813
2759,2759.00000,  -1.43297,   0.00782
2760,2760.00000,  -0.45071,   0.72150
2761,2761.00000,  -0.36515,   0.67853
2762,2762.00000,   0.32172,   2.18194
2763,2763.00000,   0.25703,   2.11452
2764,2764.00000,  -0.08834,   0.63583
2765,2765.00000,   1.43112,   0.03515
2766,2766.00000,   0.26882,   0.07790
2767,2767.00000,   0.39710,   2.01146
2768,2768.00000,   1.25746,   0.82578
2769,2769.00000,  -0.16213,   0.75867
2770,2770.00000,   0.16766,   0.01788
2771,2771.00000,   0.05688,   1.26407
2772,2772.00000,   0.02935,   1.14328
2773,2773.00000,  -1.50657,   1.16809
2774,2774.00000,  -0.87537,   1.37942
2775,2775.00000,   0.24341,   0.05586
2776,2776.00000,   0.69954,   0.68576
2777,2777.00000,  -0.68577,   0.74256
2778,2778.00000,   0.09591,   1.21836
2779,2779.00000,   0.62019,   0.67560
2780,2780.00000,  -0.18248,   0.68622
2781,2781.00000,  -0.30546,   0.70615
2782,2782.00000,  -2.46295,   0.70307
2783,2783.00000,  -0.38331,   0.68950
2784,2784.00000,  -0.72895,   1.45616
2785,2785.00000,   0.21116,   0.01772
2786,2786.00000,  -0.32744,   1.41985
2787,2787.00000,   0.75577,   1.49202
2788,2788.00000,  -0.46690,   0.65359
2789,2789.00000,   0.01617,   1.22542
2790,2790.00000,   0.67166,   2.50784
2791,2791.00000,   1.02905,   0.64979
2792,2792.00000,   1.16888,   0.70829
2793,2793.00000,   0.06558,   0.04003
2794,2794.00000,  -0.15079,   0.52442
2795,2795.00000,  -0.69175,   0.70547
2796,2796.00000,   0.13681,   1.17901
2797,2797.00000,   0.18136,   1.20387
2798,2798.00000,  -0.84407,   0.66101
2799,2799.00000,  -0.26959,   0.68703
2800,2800.00000,   0.10046,   0.06857
2801,2801.00000,  -0.30226,   0.70756
2802,2802.00000,   1.25372,   0.68770
2803,2803.00000,   0.24521,   2.41042
2804,2804.00000,   1.02499,   1.32632
2805,2805.00000,  -0.74515,   0.71508
2806,2806.00000,   1.12124,   1.41614
2807,2807.00000,   0.21115,   1.16873
2808,2808.00000,  -0.00193,   2.45050
2809,2809.00000,  -1.78058,   1.39958
2810,2810.00000,   0.63443,   0.71676
2811,2811.00000,   0.03226,   1.20926
2812,2812.00000,  -0.86184,   0.70243
2813,2813.00000,   0.04768,   1.18944
2814,2814.00000,   1.71062,   0.04009
2815,2815.00000,  -0.51501,   0.66786
2816,2816.00000,   0.62759,   1.35355
2817,2817.00000,  -0.48451,   0.66028
2818,2818.00000,   0.60224,   1.35303
2819,2819.00000,   0.99678,   1.85842
2820,2820.00000,   2.12914,   1.37574
2821,2821.00000,   0.74488,   0.63272
2822,2822.00000,   1.53627,   0.07941
2823,2823.00000,   0.69662,   1.36577
2824,2824.00000,   1.46483,   0.84511
2825,2825.00000,   1.13195,   1.36857
2826,2826.00000,  -0.98533,   0.66732
2827,2827.00000,   1.58610,   0.02677
2828,2828.00000,  -0.42081,   0.64421
2829,2829.00000,  -0.85598,   0.68985
2830,2830.00000,   0.69567,   1.39408
2831,2831.00000,  -0.63090,   0.63317
2832,2832.00000,  -0.54025,   0.70115
2833,2833.00000,  -1.03437,   0.70519
2834,2834.00000,  -0.17768,   1.52042
2835,2835.00000,  -0.33819,   0.69080
2836,2836.00000,  -0.22932,   1.41194
2837,2837.00000,  -0.35454,   1.33961
2838,2838.00000,  -0.28809,   1.88043
2839,2839.00000,  -0.98049,   1.81386
2840,2840.00000,   0.00311,   1.21051
2841,2841.00000,   2.51628,   0.69045
2842,2842.00000,   0.14402,   1.17856
2843,2843.00000,  -0.72499,   0.79944
2844,2844.00000,   1.17624,   0.71127
2845,2845.00000,  -0.97466,   1.87294
2846,2846.00000,  -1.87497,   1.42900
2847,2847.00000,   0.64090,   0.74198
2848,2848.00000,  -0.28511,   0.74726
2849,2849.00000,  -0.28227,   1.84221
2850,2850.00000,  -0.25532,   0.73564
2851,2851.00000,  -0.33523,   1.82796
2852,2852.00000,  -0.91091,   0.67801
2853,2853.00000,   1.16892,   1.75601
2854,2854.00000,  -0.42683,   1.40676
2855,2855.00000,   0.08525,   1.21492
2856,2856.00000,  -0.30761,   0.73557
2857,2857.00000,   0.62829,   0.76372
2858,2858.00000,   1.12345,   1.44696
2859,2859.00000,  -0.28929,   0.69577
2860,2860.00000,  -0.37570,   2.56937
2861,2861.00000,  -0.02453,   2.05586
2862,2862.00000,  -0.17092,   0.64963
2863,2863.00000,   1.04268,   0.71464
2864,2864.00000,   0.11683,   0.03112
2865,2865.00000,  -0.28202,   1.88392
2866,2866.00000,  -0.28822,   1.75691
2867,2867.00000,   0.08577,   1.21690
2868,2868.00000,   0.63705,   0.65709
2869,2869.00000,  -0.37322,   0.72146
2870,2870.00000,   0.07135,   0.03078
2871,2871.00000,  -0.90639,   0.70874
2872,2872.00000,   0.65435,   0.75092
2873,2873.00000,   0.07798,   0.06316
2874,2874.00000,   0.76314,   1.90528
2875,2875.00000,  -0.43508,   2.51861
2876,2876.00000,   0.03635,   1.17001
2877,2877.00000,   0.22291,   0.05589
2878,2878.00000,  -0.36408,   0.72178
2879,2879.00000,  -1.73296,   0.69781
2880,2880.00000,  -0.75407,   1.86014
2881,2881.00000,   0.46178,   1.86581
2882,2882.00000,   1.33924,   1.54037
2883,2883.00000,   1.72276,   0.07574
2884,2884.00000,   0.73692,   1.89867
2885,2885.00000,   0.08547,   0.07552
2886,2886.00000,  -0.47977,   0.68171
2887,2887.00000,   0.55903,   1.84181
2888,2888.00000,   0.07667,   1.16223
2889,2889.00000,   1.17791,   0.69697
2890,2890.00000,   1.62187,   1.27725
2891,2891.00000,  -0.43597,   0.68972
2892,2892.00000,   1.52098,   0.06508
2893,2893.00000,  -1.18971,   1.26905
2894,2894.00000,   1.22879,   0.71497
2895,2895.00000,   1.31763,   0.66002
2896,2896.00000,  -0.50230,   0.68670
2897,2897.00000,  -0.85588,   0.64565
2898,2898.00000,   1.53362,   0.07246
2899,2899.00000,   0.50567,   0.77675
2900,2900.00000,   1.60249,   0.03670
2901,2901.00000,   0.57811,   0.75071
2902,2902.00000,  -0.93804,   0.73209
2903,2903.00000,   1.04416,   0.67902
2904,2904.00000,  -0.84304,   0.65603
2905,2905.00000,  -0.71078,   0.68094
2906,2906.00000,  -1.17843,   0.06080
2907,2907.00000,   0.54357,   1.81450
2908,2908.00000,   1.13628,   0.70623
2909,2909.00000,   0.05894,   1.19703
2910,2910.00000,   1.02207,   1.86199
2911,2911.00000,   0.64099,   0.65832
2912,2912.00000,   0.17991,   0.03654
2913,2913.00000,   0.74388,   1.95454
2914,2914.00000,   0.27363,   1.24403
2915,2915.00000,  -0.49615,   1.40138
2916,2916.00000,  -0.63500,   1.40019
2917,2917.00000,   1.97797,   0.68034
2918,2918.00000,   1.06449,   0.68184
2919,2919.00000,  -0.33328,   1.44271
2920,2920.00000,   0.29736,   1.19980
2921,2921.00000,  -1.36425,   0.06726
2922,2922.00000,   2.07157,   0.69283
2923,2923.00000,   1.47779,   1.20067
2924,2924.00000,   0.33912,   1.08459
2925,2925.00000,  -0.85013,   1.84873
2926,2926.00000,   0.24256,   1.17591
2927,2927.00000,   0.25956,   1.18444
2928,2928.00000,   2.00862,   0.67727
2929,2929.00000,  -0.52611,   0.67463
2930,2930.00000,   0.24477,   1.19943
2931,2931.00000,   0.86389,   0.67224
2932,2932.00000,  -0.49320,   1.84895
2933,2933.00000,   0.53630,   0.64449
2934,2934.00000,  -1.02700,   1.77171
2935,2935.00000,   0.07265,   1.12236
2936,2936.00000,   1.29941,   0.64979
2937,2937.00000,  -0.87459,   0.66943
2938,2938.00000,   0.17292,   1.15772
2939,2939.00000,   0.22177,   2.09467
2940,2940.00000,  -0.40102,   1.37114
2941,2941.00000,  -1.23441,   1.25222
2942,2942.00000,   0.10244,   0.04526
2943,2943.00000,   0.77763,   1.28212
2944,2944.00000,  -0.31927,   0.71734
2945,2945.00000,  -0.29410,   0.70516
2946,2946.00000,   0.51724,   0.71273
2947,2947.00000,  -0.67804,   0.70516
2948,2948.00000,   0.59069,   0.71092
2949,2949.00000,   0.67136,   0.70093
2950,2950.00000,  -0.14497,   1.91157
2951,2951.00000,  -0.59161,   1.36939
2952,2952.00000,   0.72056,   0.71668
2953,2953.00000,   0.53022,   1.39974
2954,2954.00000,   1.17156,   0.72056
2955,2955.00000,  -0.45490,   0.70701
2956,2956.00000,   0.10145,   1.23820
2957,2957.00000,  -0.45630,   1.39598
2958,2958.00000,   0.15991,   1.18503
2959,2959.00000,  -0.24966,   0.75965
2960,2960.00000,   0.35896,   1.12421
2961,2961.00000,  -0.03437,   1.14115
2962,2962.00000,   0.68870,   0.60734
2963,2963.00000,   0.31405,   0.06102
2964,2964.00000,   0.53920,   1.87038
2965,2965.00000,   1.48606,   0.07051
2966,2966.00000,  -0.43338,   1.38801
2967,2967.00000,   1.79767,   0.08479
2968,2968.00000,  -0.39981,   0.71161
2969,2969.00000,  -0.01467,   0.04037
2970,2970.00000,  -0.92193,   0.71946
2971,2971.00000,   0.27867,   0.05770
2972,2972.00000,   0.55458,   0.65829
2973,2973.00000,   1.30285,   1.85633
2974,2974.00000,   0.00220,   1.23594
2975,2975.00000,   1.75287,   1.20470
2976,2976.00000,  -1.45913,   1.18815
2977,2977.00000,   1.25365,   1.77487
2978,2978.00000,   1.55671,   0.06373
2979,2979.00000,  -0.77155,   0.68735
2980,2980.00000,  -0.19208,   0.72327
2981,2981.00000,   0.59232,   0.64102
2982,2982.00000,   1.13727,   0.66191
2983,2983.00000,   0.66000,   1.78067
2984,2984.00000,   1.22813,   1.84690
2985,2985.00000,  -0.47177,   0.69138
2986,2986.00000,   0.67589,   0.65073
2987,2987.00000,   1.23545,   0.75559
2988,2988.00000,   3.05307,   0.00831
2989,2989.00000,  -0.75890,   1.39651
2990,2990.00000,   0.99135,   1.77264
2991,2991.00000,  -0.59578,   1.49377
2992,2992.00000,   0.25744,   0.04458
2993,2993.00000,  -0.20644,   1.48694
2994,2994.00000,   0.16883,   0.02269
2995,2995.00000,  -0.37173,   0.75657
2996,2996.00000,   1.47303,   1.16852
2997,2997.00000,   0.57692,   0.64416
2998,2998.00000,   0.20007,   1.24796
2999,2999.00000,  -0.88902,   1.38531
3000,3000.00000,   0.48486,   1.83114
3001,3001.00000,  -0.83559,   0.60905
3002,3002.00000,  -0.70285,   0.84146
3003,3003.00000,   1.34175,   1.72192
3004,3004.00000,  -0.95357,   0.66972
3005,3005.00000,  -0.34889,   1.79174
3006,3006.00000,   1.26888,   0.74935
3007,3007.00000,   0.45547,   0.72199
3008,3008.00000,  -1.28510,   0.02499
3009,3009.00000,   0.51478,   1.84989
3010,3010.00000,   0.80357,   1.83685
3011,3011.00000,   0.20869,   1.11576
3012,3012.00000,   0.67468,   1.33864
3013,3013.00000,   0.96835,   0.69683
3014,3014.00000,  -0.27994,   0.57954
3015,3015.00000,   1.15670,   1.83246
3016,3016.00000,  -1.30931,   1.23782
3017,3017.00000,   0.59279,   0.75467
3018,3018.00000,   1.52745,   1.19591
3019,3019.00000,   0.64304,   0.79733
3020,3020.00000,  -0.44839,   0.70795
3021,3021.00000,   1.54435,   1.29866
3022,3022.00000,  -0.02632,   1.19559
3023,3023.00000,  -0.31593,   1.81819
3024,3024.00000,  -0.51132,   0.71206
3025,3025.00000,   0.71814,   1.36271
3026,3026.00000,  -0.43720,   0.70065
3027,3027.00000,   1.11099,   0.64894
3028,3028.00000,   1.09963,   0.69038
3029,3029.00000,  -0.98924,   0.67074
3030,3030.00000,   0.59264,   0.70370
3031,3031.00000,   1.58506,   1.22042
3032,3032.00000,   0.33927,   2.04362
3033,3033.00000,  -0.33230,   0.72287
3034,3034.00000,  -0.88295,   0.70193
3035,3035.00000,   0.14853,   1.17358
3036,3036.00000,  -0.83235,   1.42056
3037,3037.00000,  -0.77352,   0.73931
3038,3038.00000,  -0.26985,   0.76801
3039,3039.00000,   0.67576,   1.33415
3040,3040.00000,   1.74647,   1.25711
3041,3041.00000,  -0.72744,   0.70960
3042,3042.00000,  -0.87150,   0.68877
3043,3043.00000,  -1.22039,   1.30128
3044,3044.00000,  -0.25451,   0.70360
3045,3045.00000,  -1.42590,   1.20188
3046,3046.00000,   0.75336,   1.43305
3047,3047.00000,   0.16288,   0.03045
3048,3048.00000,  -0.35991,   1.40614
3049,3049.00000,  -0.22584,   0.67194
3050,3050.00000,  -0.88540,   1.80178
3051,3051.00000,   0.25702,   1.17450
3052,3052.00000,   1.30367,   0.81676
3053,3053.00000,  -0.30891,   0.64082
3054,3054.00000,   0.49518,   1.38586
3055,3055.00000,  -0.00532,   1.17432
3056,3056.00000,   2.85199,   0.75170
3057,3057.00000,   1.72055,   1.04956
3058,3058.00000,  -0.36344,   1.41435
3059,3059.00000,  -0.43878,   1.86125
3060,3060.00000,   0.08238,   1.18915
3061,3061.00000,  -0.83651,   1.89018
3062,3062.00000,   1.47684,   0.05098
3063,3063.00000,  -0.28576,   0.69332
3064,3064.00000,   0.55131,   0.68756
3065,3065.00000,  -0.74643,   1.78872
3066,3066.00000,   1.31248,   1.38352
3067,3067.00000,   0.01341,   1.22438
3068,3068.00000,  -1.20359,   1.16718
3069,3069.00000,   0.75475,   1.82444
3070,3070.00000,  -0.01639,   1.18967
3071,3071.00000,  -0.39761,   0.69370
3072,3072.00000,   0.11421,   1.22906
3073,3073.00000,   0.63027,   1.42612
3074,3074.00000,   1.61127,   0.08591
3075,3075.00000,   0.27759,   1.20811
3076,3076.00000,  -0.27568,   1.84953
3077,3077.00000,  -0.50831,   0.72625
3078,3078.00000,  -0.45963,   0.73477
3079,3079.00000,   0.81370,   0.60805
3080,3080.00000,  -0.35560,   0.68893
3081,3081.00000,   1.01700,   0.72355
3082,3082.00000,   0.17034,   0.05195
3083,3083.00000,  -0.25970,   0.68602
3084,3084.00000,   0.72150,   0.71053
3085,3085.00000,   1.00109,   1.86996
3086,3086.00000,  -1.11638,   1.15287
3087,3087.00000,  -0.42569,   1.36666
3088,3088.00000,   1.16570,   0.69790
3089,3089.00000,   0.31291,   0.06191
3090,3090.00000,   0.56641,   0.68368
3091,3091.00000,   1.74532,   1.16377
3092,3092.00000,  -0.87034,   1.38275
3093,3093.00000,  -0.88810,   1.74920
3094,3094.00000,  -0.44624,   0.67014
3095,3095.00000,  -0.33492,   0.71966
3096,3096.00000,   0.23421,   2.06085
3097,3097.00000,   0.66525,   0.70324
3098,3098.00000,  -0.85209,   1.38808
3099,3099.00000,   0.49612,   1.90685
3100,3100.00000,   0.68391,   0.67697
3101,3101.00000,   0.14229,   0.01396
3102,3102.00000,   0.35919,   1.28354
3103,3103.00000,  -0.41384,   0.67094
3104,3104.00000,   0.21297,   0.07124
3105,3105.00000,  -0.74903,   2.76224
3106,3106.00000,  -0.98609,   0.74229
3107,3107.00000,  -0.26197,   1.44210
3108,3108.00000,   0.76605,   0.63346
3109,3109.00000,   2.19331,   1.41693
3110,3110.00000,   0.74077,   0.78191
3111,3111.00000,  -0.77080,   1.36691
3112,3112.00000,   0.16278,   0.06274
3113,3113.00000,   1.31439,   0.70715
3114,3114.00000,   0.22242,   1.27603
3115,3115.00000,   1.28614,   1.32530
3116,3116.00000,   0.16530,   0.02098
3117,3117.00000,   0.15491,   1.31080
3118,3118.00000,   0.13604,   1.26410
3119,3119.00000,   1.04611,   0.68602
3120,3120.00000,   0.79339,   1.78161
3121,3121.00000,   0.23164,   1.22210
3122,3122.00000,   1.58440,   0.05826
3123,3123.00000,  -1.26853,   0.04089
3124,3124.00000,  -0.47412,   0.70559
3125,3125.00000,   0.26200,   1.18019
3126,3126.00000,   1.12796,   0.72501
3127,3127.00000,  -0.96165,   0.71934
3128,3128.00000,  -0.24194,   1.75773
3129,3129.00000,   0.70468,   1.92846
3130,3130.00000,  -1.21089,   0.01912
3131,3131.00000,   0.20607,   1.20145
3132,3132.00000,  -0.18174,   1.34891
3133,3133.00000,  -1.30128,   0.06404
3134,3134.00000,   1.04172,   1.86480
3135,3135.00000,   0.54962,   0.68852
3136,3136.00000,  -0.75042,   0.67522
3137,3137.00000,  -2.47192,   0.66668
3138,3138.00000,  -0.16646,   0.69743
3139,3139.00000,  -1.29564,   0.05004
3140,3140.00000,  -0.73861,   1.85683
3141,3141.00000,   0.78367,   0.65117
3142,3142.00000,   0.50325,   0.69573
3143,3143.00000,   1.02931,   0.67947
3144,3144.00000,   0.08389,   0.03309
3145,3145.00000,   1.42133,   1.25054
3146,3146.00000,   2.62248,   0.69248
3147,3147.00000,  -0.95984,   1.39351
3148,3148.00000,   1.44240,   1.19550
3149,3149.00000,   0.22573,   2.41871
3150,3150.00000,   0.02076,   0.01707
3151,3151.00000,   0.47555,   1.02355
3152,3152.00000,   0.15502,   1.23395
3153,3153.00000,   1.68335,   0.04313
3154,3154.00000,   0.70263,   0.78168
3155,3155.00000,   1.57941,   1.20554
3156,3156.00000,  -0.54641,   0.73335
3157,3157.00000,   0.64170,   0.71448
3158,3158.00000,   0.72637,   1.34133
3159,3159.00000,  -0.09284,   0.51825
3160,3160.00000,  -0.44196,   1.39733
3161,3161.00000,   0.65389,   0.74997
3162,3162.00000,  -0.33617,   0.68570
3163,3163.00000,   0.74029,   0.63466
3164,3164.00000,   0.16108,   1.22035
3165,3165.00000,   0.81021,   0.67209
3166,3166.00000,  -0.21936,   0.68309
3167,3167.00000,   2.72565,   0.65648
3168,3168.00000,  -0.19377,   2.48235
3169,3169.00000,   0.55332,   1.38525
3170,3170.00000,   0.43337,   2.45725
3171,3171.00000,  -0.32471,   0.70103
3172,3172.00000,   0.78085,   1.31460
3173,3173.00000,  -1.33602,   0.00795
3174,3174.00000,   0.64579,   0.61273
3175,3175.00000,  -1.76316,   0.66717
3176,3176.00000,   0.56365,   0.72770
3177,3177.00000,   0.61364,   0.63885
3178,3178.00000,  -0.32963,   2.57199
3179,3179.00000,  -0.45135,   0.72889
3180,3180.00000,   0.19051,   1.27627
3181,3181.00000,   0.74326,   0.65300
3182,3182.00000,   1.46598,   1.23173
3183,3183.00000,   1.12021,   0.65770
3184,3184.00000,  -0.23297,   0.69252
3185,3185.00000,   1.42071,   1.13509
3186,3186.00000,  -0.88627,   0.66960
3187,3187.00000,  -0.81897,   1.73734
3188,3188.00000,  -0.69216,   0.66950
3189,3189.00000,  -0.28959,   0.67310
3190,3190.00000,   2.06087,   1.30659
3191,3191.00000,  -1.67962,   0.73529
3192,3192.00000,   0.06009,   1.19608
3193,3193.00000,  -1.32135,   1.21284
3194,3194.00000,   0.30497,   2.46681
3195,3195.00000,   1.05745,   0.64208
3196,3196.00000,   1.23490,   1.90179
3197,3197.00000,  -1.25279,   0.01086
3198,3198.00000,   0.04959,   1.20198
3199,3199.00000,  -0.32918,   1.87036
3200,3200.00000,   0.53712,   0.62558
3201,3201.00000,  -0.03789,   1.19565
3202,3202.00000,   0.35070,   1.96400
3203,3203.00000,   0.06010,   1.15194
3204,3204.00000,   0.03032,   0.00518
